text,type
Что желаешь увидеть под своей ёлкой? — Вот что))) http://t.co/vkBs8VXVyG,1
@imyourgaga @AntonLoveless там страшная только баба в конце(,0
"В очередной раз станции ""Марьина роща"" и ""Достоевская"" откроют 19 июня. Это уже четвёртое открытие этих станций. :)",1
RT @postrivet: Какой-то я раздражительный сегодня((,0
"@farida_farifari мля, спасибо, теперь я ни знаю чиво делать ска :(",0
"адовски хочу спать, но надо еще собрать сумку(",0
"@archerawg Арчи, Арчи)) зажигалку не забудь и браслетик хоть какой нить.. Или сувенирчик/серьги с символикой моего любимого животного!)))",1
"@Ksenia_Isaeva у меня в комнате был стеклянный журнальный стол, я его подвинула, стекло верхнее отлетело от присосок и бдыщ))",1
"Блять,делала этот классный час до 1 ночи,а класснуха сказала что я мало написала и что надо было ей позвонить и сказать что я не справлюсь((",0
"Купила туфли, каблук — 12 см. Парни резко стали какими-то маленькими... :(",0
О чем можно поговорить с девушкой на первом свидании и показать ей что ты умный? ),1
У нас же в четверг уже учебная практика!!!! Опять скажем нет отдыху :(,0
"RT @liza_mili: Уже скоро 12 часов ночи, а родители даже не звонят. Заебись:D",1
"RT @tycagetutyh: Если жизнь повернулась задом,не расстраивайся,а подстраивайся!). http://t.co/wd1CtJjXpw",1
RT @AndSi29: @Verrraverrra @simonowalexej @AlenDmitrieva Ты проспала наверное..)),1
